age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,loyer_mensuel_missing,score_credit_missing,historique_credits_missing
62,165.4,74.9,oui,3,Corse,non,3830,veuf,5.0,0.01,308.0,5306.473283539622,500.0,1,0,0
63,183.4,73.1,non,0,Occitanie,oui,500,veuf,2.5068201193520885,0.04,574.7797217537943,5306.473283539622,500.0,1,1,1
29,167.8,88.3,oui,1,Corse,non,2962,divorcé,2.5068201193520885,0.4,574.7797217537943,5000.0,500.0,0,1,1
36,172.4,74.0,oui,0,Provence-Alpes-Côte d’Azur,non,1523,veuf,2.5068201193520885,0.02,574.7797217537943,5000.0,7568.264375717334,0,1,1
27,176.9,55.5,non,4,Occitanie,oui,3554,divorcé,2.5068201193520885,0.4,574.7797217537943,5000.0,500.0,0,1,1
66,171.1,64.9,oui,4,Hauts-de-France,oui,4443,veuf,2.5068201193520885,0.53,440.0,10000.0,7590.862162369456,0,0,1
54,163.8,71.0,non,1,Hauts-de-France,oui,2766,veuf,2.5068201193520885,0.99,590.0,5306.473283539622,500.0,1,0,1
42,172.2,85.0,oui,0,Hauts-de-France,non,2837,veuf,2.5068201193520885,0.93,574.7797217537943,5000.0,500.0,0,1,1
70,176.4,91.4,oui,1,Occitanie,oui,2164,veuf,2.5068201193520885,0.93,663.0,5306.473283539622,500.0,1,0,1
41,173.6,55.5,oui,4,Normandie,oui,1271,marié,2.5068201193520885,0.43,523.0,5000.0,500.0,0,0,1
47,162.5,71.9,non,3,Hauts-de-France,oui,2230,célibataire,2.5068201193520885,0.55,574.7797217537943,5306.473283539622,500.0,1,1,1
35,172.4,73.4,non,2,Île-de-France,oui,867,marié,2.5068201193520885,0.71,574.7797217537943,5306.473283539622,500.0,1,1,1
20,160.5,58.0,oui,0,Occitanie,oui,1505,veuf,3.0,0.37,576.0,10000.0,500.0,0,0,0
24,167.0,66.8,non,0,Île-de-France,oui,1227,célibataire,2.5068201193520885,0.04,817.0,5306.473283539622,500.0,1,0,1
41,173.1,74.0,non,3,Provence-Alpes-Côte d’Azur,oui,1618,célibataire,2.5068201193520885,0.3,539.0,10000.0,500.0,0,0,1
28,172.6,71.0,oui,4,Corse,non,1065,divorcé,2.5068201193520885,0.33,574.7797217537943,5306.473283539622,500.0,1,1,1
55,172.4,70.6,non,1,Normandie,non,2321,veuf,0.0,0.09,574.7797217537943,5000.0,500.0,0,1,0
66,171.7,56.9,non,3,Occitanie,oui,1549,marié,2.0,0.63,574.7797217537943,5000.0,500.0,0,1,0
29,166.3,65.8,oui,1,Hauts-de-France,non,2841,marié,4.0,0.59,574.7797217537943,5306.473283539622,20359.14263743785,1,1,0
66,170.2,62.5,oui,0,Provence-Alpes-Côte d’Azur,oui,1607,veuf,2.5068201193520885,0.62,574.7797217537943,5000.0,500.0,0,1,1
73,181.7,51.0,oui,2,Île-de-France,non,3126,célibataire,2.5068201193520885,0.47,574.7797217537943,10000.0,4573.03732213069,0,1,1
68,165.2,81.4,oui,4,Île-de-France,oui,2530,marié,2.5068201193520885,0.93,613.0,10000.0,41266.76391048204,0,0,1
56,173.1,73.2,oui,1,Occitanie,oui,2284,divorcé,5.0,0.64,574.7797217537943,1035.23,16987.09552051339,0,1,0
41,172.7,102.2,non,2,Bretagne,oui,4029,veuf,4.0,0.09,574.7797217537943,5000.0,11396.277028540822,0,1,0
53,173.5,91.9,oui,1,Auvergne-Rhône-Alpes,oui,3122,divorcé,1.0,0.04,574.7797217537943,10000.0,500.0,0,1,0
20,184.5,60.7,non,3,Provence-Alpes-Côte d’Azur,oui,2554,célibataire,2.5068201193520885,0.8,497.0,10000.0,500.0,0,0,1
51,154.0,62.1,oui,3,Île-de-France,non,4125,marié,2.5068201193520885,0.37,760.0,1050.24,3949.3607665094414,0,0,1
25,166.7,56.0,non,0,Corse,non,4148,divorcé,5.0,1.0,574.7797217537943,769.87,500.0,0,1,0
29,152.3,64.8,non,0,Bretagne,oui,2784,divorcé,2.5068201193520885,0.24,739.0,5000.0,500.0,0,0,1
28,155.1,53.9,non,2,Auvergne-Rhône-Alpes,oui,695,veuf,5.0,0.51,574.7797217537943,5000.0,500.0,0,1,0
27,170.4,62.5,non,0,Occitanie,oui,1389,célibataire,2.5068201193520885,0.14,574.7797217537943,5000.0,500.0,0,1,1
65,170.3,92.4,oui,3,Île-de-France,oui,1799,marié,4.0,0.27,421.0,10000.0,15232.197838487937,0,0,0
37,154.8,77.7,oui,0,Occitanie,oui,3680,veuf,5.0,0.05,737.0,10000.0,8232.208869774784,0,0,0
61,174.8,52.9,non,3,Provence-Alpes-Côte d’Azur,oui,4727,veuf,5.0,0.97,458.0,10000.0,27080.061169135097,0,0,0
75,180.2,64.5,oui,0,Hauts-de-France,non,1548,veuf,2.5068201193520885,0.68,804.0,694.61,14463.395705282652,0,0,1
28,174.9,73.7,oui,3,Provence-Alpes-Côte d’Azur,non,2284,marié,2.5068201193520885,0.16,322.0,5306.473283539622,6144.190390089874,1,0,1
68,162.8,82.0,non,3,Île-de-France,oui,4288,divorcé,4.0,0.98,679.0,5000.0,18906.9193030344,0,0,0
33,183.1,87.8,oui,2,Bretagne,oui,3662,veuf,4.0,0.17,733.0,969.83,24065.571824604594,0,0,0
36,156.7,61.4,oui,0,Provence-Alpes-Côte d’Azur,non,912,célibataire,3.0,0.35,626.0,848.11,500.0,0,0,0
56,198.6,63.9,oui,1,Normandie,non,2589,veuf,2.5068201193520885,0.79,574.7797217537943,5306.473283539622,500.0,1,1,1
49,160.0,57.8,non,1,Auvergne-Rhône-Alpes,non,2460,veuf,0.0,0.84,515.0,5306.473283539622,500.0,1,0,0
55,156.7,78.4,oui,1,Provence-Alpes-Côte d’Azur,non,4175,divorcé,2.5068201193520885,0.17,574.7797217537943,795.44,18234.77874348745,0,1,1
31,165.9,70.5,oui,0,Bretagne,non,3192,célibataire,2.5068201193520885,0.66,516.0,5000.0,8520.84783692959,0,0,1
33,159.6,67.1,oui,1,Bretagne,non,2008,veuf,1.0,0.39,574.7797217537943,10000.0,500.0,0,1,0
64,165.6,65.1,oui,2,Bretagne,oui,1765,célibataire,2.5068201193520885,0.39,342.0,5000.0,500.0,0,0,1
30,165.8,97.9,oui,3,Corse,oui,1412,célibataire,2.5068201193520885,0.23,574.7797217537943,1528.58,500.0,0,1,1
64,177.6,85.2,oui,1,Occitanie,non,1818,veuf,4.0,0.84,517.0,360.11,500.0,0,0,0
30,192.3,76.3,non,3,Occitanie,oui,2957,veuf,5.0,0.39,574.7797217537943,5000.0,6118.426138861176,0,1,0
25,148.0,57.9,non,1,Occitanie,non,2198,veuf,2.0,0.32,441.0,5000.0,13025.400471408417,0,0,0
45,171.3,76.4,non,2,Provence-Alpes-Côte d’Azur,oui,2062,veuf,2.5068201193520885,0.7,743.0,5000.0,4955.959871842641,0,0,1
73,164.4,77.5,oui,0,Île-de-France,non,1193,divorcé,1.0,0.18,608.0,1013.83,18497.083878446258,0,0,0
29,180.8,67.3,oui,1,Bretagne,oui,2466,célibataire,2.5068201193520885,0.24,574.7797217537943,5000.0,500.0,0,1,1
54,155.7,60.4,oui,3,Auvergne-Rhône-Alpes,oui,3557,divorcé,2.0,0.6,843.0,5306.473283539622,22311.581737233337,1,0,0
32,172.1,78.7,oui,1,Auvergne-Rhône-Alpes,non,3773,marié,2.0,0.97,699.0,10000.0,500.0,0,0,0
67,179.9,87.9,oui,4,Auvergne-Rhône-Alpes,oui,2161,veuf,2.5068201193520885,0.75,635.0,5306.473283539622,9326.554250395482,1,0,1
21,159.6,69.6,non,1,Bretagne,oui,1498,célibataire,2.5068201193520885,0.55,495.0,10000.0,500.0,0,0,1
33,182.4,49.0,oui,4,Hauts-de-France,non,2844,veuf,0.0,0.34,574.7797217537943,5000.0,500.0,0,1,0
69,164.1,76.0,non,1,Provence-Alpes-Côte d’Azur,oui,2499,divorcé,2.5068201193520885,0.39,574.7797217537943,5000.0,500.0,0,1,1
36,162.5,89.2,non,4,Provence-Alpes-Côte d’Azur,non,2938,divorcé,5.0,0.63,574.7797217537943,10000.0,500.0,0,1,0
35,178.8,73.7,oui,2,Provence-Alpes-Côte d’Azur,non,3879,célibataire,0.0,0.5,574.7797217537943,5000.0,500.0,0,1,0
66,179.0,69.4,non,3,Auvergne-Rhône-Alpes,oui,4197,divorcé,1.0,0.85,574.7797217537943,10000.0,500.0,0,1,0
34,169.0,59.4,oui,4,Île-de-France,non,1446,marié,2.5068201193520885,0.11,465.0,5306.473283539622,6960.69936859739,1,0,1
62,161.0,56.7,non,2,Hauts-de-France,non,3214,divorcé,2.5068201193520885,0.3,574.7797217537943,903.41,16711.385025422842,0,1,1
28,169.8,48.6,oui,2,Auvergne-Rhône-Alpes,non,1689,veuf,0.0,0.65,574.7797217537943,5306.473283539622,29780.01970191709,1,1,0
72,164.2,72.2,non,0,Normandie,non,1091,divorcé,2.5068201193520885,0.74,608.0,5000.0,500.0,0,0,1
34,172.1,63.7,oui,2,Occitanie,oui,869,veuf,0.0,0.44,574.7797217537943,1008.06,500.0,0,1,0
67,157.7,74.1,non,3,Bretagne,oui,2858,veuf,2.5068201193520885,0.79,574.7797217537943,5306.473283539622,500.0,1,1,1
31,172.1,79.4,oui,2,Hauts-de-France,non,4194,veuf,2.5068201193520885,0.77,574.7797217537943,5306.473283539622,11334.949659759515,1,1,1
50,166.9,55.2,non,2,Corse,oui,3007,divorcé,2.5068201193520885,0.61,427.0,5306.473283539622,500.0,1,0,1
27,161.8,58.5,non,1,Provence-Alpes-Côte d’Azur,non,500,veuf,2.5068201193520885,0.52,497.0,5000.0,500.0,0,0,1
44,157.7,62.2,oui,2,Île-de-France,non,3739,veuf,2.0,0.04,574.7797217537943,513.96,4073.275744228335,0,1,0
27,158.8,70.2,non,1,Auvergne-Rhône-Alpes,oui,1727,veuf,2.0,0.21,595.0,5000.0,500.0,0,0,0
51,175.7,55.9,oui,1,Provence-Alpes-Côte d’Azur,non,4562,veuf,2.5068201193520885,0.46,574.7797217537943,735.67,6269.273516866585,0,1,1
32,165.7,77.1,oui,3,Provence-Alpes-Côte d’Azur,non,2085,divorcé,0.0,0.43,717.0,1110.9,8036.926835295528,0,0,0
72,174.4,91.7,oui,2,Corse,non,3017,veuf,2.5068201193520885,0.71,574.7797217537943,5000.0,500.0,0,1,1
28,162.0,75.5,oui,4,Bretagne,oui,2777,marié,2.5068201193520885,0.08,574.7797217537943,5306.473283539622,500.0,1,1,1
54,167.4,110.2,oui,4,Normandie,oui,1034,divorcé,2.5068201193520885,0.99,574.7797217537943,5306.473283539622,1887.0557013554196,1,1,1
31,176.2,86.2,non,1,Auvergne-Rhône-Alpes,non,3677,célibataire,1.0,0.35,574.7797217537943,5306.473283539622,18508.072744337143,1,1,0
57,161.8,87.2,non,2,Bretagne,oui,2725,veuf,0.0,0.72,574.7797217537943,10000.0,500.0,0,1,0
38,186.5,67.7,oui,3,Corse,oui,500,veuf,2.5068201193520885,0.9,741.0,5000.0,500.0,0,0,1
19,161.5,59.7,non,4,Île-de-France,oui,2710,divorcé,2.5068201193520885,0.6,574.7797217537943,456.25,17202.968777774448,0,1,1
54,160.9,67.3,non,0,Provence-Alpes-Côte d’Azur,non,500,veuf,2.0,0.28,574.7797217537943,5000.0,10529.209107225804,0,1,0
51,181.0,46.6,oui,2,Bretagne,oui,3011,célibataire,2.5068201193520885,0.78,574.7797217537943,10000.0,500.0,0,1,1
68,168.0,56.4,non,3,Hauts-de-France,non,732,célibataire,2.5068201193520885,0.56,728.0,5306.473283539622,7415.928233616646,1,0,1
71,169.9,79.8,oui,4,Corse,oui,2650,veuf,1.0,0.54,649.0,351.97,8812.344456114333,0,0,0
63,166.7,50.7,oui,1,Hauts-de-France,non,2849,veuf,2.5068201193520885,0.06,574.7797217537943,5306.473283539622,16896.71714239694,1,1,1
22,169.0,63.7,oui,2,Provence-Alpes-Côte d’Azur,oui,2789,marié,2.5068201193520885,0.33,342.0,5306.473283539622,500.0,1,0,1
75,155.5,44.8,oui,2,Bretagne,oui,2107,célibataire,2.5068201193520885,0.09,805.0,10000.0,500.0,0,0,1
35,181.4,97.2,oui,4,Île-de-France,oui,2139,divorcé,2.5068201193520885,0.95,574.7797217537943,5306.473283539622,13514.499252188314,1,1,1
56,175.6,46.4,oui,3,Île-de-France,non,1215,marié,4.0,0.74,626.0,5000.0,500.0,0,0,0
34,190.8,58.8,non,2,Corse,oui,2901,veuf,2.5068201193520885,0.33,574.7797217537943,5306.473283539622,500.0,1,1,1
65,176.5,60.5,non,1,Corse,oui,3877,veuf,2.5068201193520885,0.29,574.7797217537943,5306.473283539622,500.0,1,1,1
49,156.3,79.2,non,3,Corse,oui,3393,célibataire,2.5068201193520885,0.3,379.0,5306.473283539622,500.0,1,0,1
47,181.0,77.5,non,0,Île-de-France,non,2013,marié,4.0,0.32,450.0,10000.0,500.0,0,0,0
61,151.3,69.7,non,0,Provence-Alpes-Côte d’Azur,non,2669,divorcé,2.5068201193520885,0.64,688.0,5306.473283539622,19227.75847089817,1,0,1
75,183.7,96.1,oui,3,Provence-Alpes-Côte d’Azur,oui,3998,veuf,2.0,0.45,569.0,5000.0,18094.12546371585,0,0,0
35,173.6,78.8,oui,0,Corse,non,2235,marié,2.5068201193520885,0.45,574.7797217537943,5000.0,500.0,0,1,1
45,153.3,52.4,oui,4,Corse,oui,1786,veuf,4.0,0.15,496.0,5306.473283539622,18657.275774742106,1,0,0
44,159.1,92.4,oui,0,Hauts-de-France,non,833,célibataire,0.0,0.5,588.0,10000.0,500.0,0,0,0
72,179.7,68.9,non,2,Île-de-France,oui,3407,veuf,2.5068201193520885,0.27,668.0,5000.0,3804.9173492159534,0,0,1
43,167.1,85.8,non,3,Normandie,oui,1799,divorcé,1.0,0.62,490.0,5306.473283539622,500.0,1,0,0
67,176.6,74.1,non,1,Corse,non,4414,veuf,3.0,0.81,630.0,10000.0,17699.173265350273,0,0,0
43,178.9,107.5,non,1,Normandie,oui,2756,divorcé,2.5068201193520885,0.04,574.7797217537943,1266.12,500.0,0,1,1
38,154.9,79.3,oui,2,Corse,non,1816,veuf,3.0,0.51,796.0,5306.473283539622,4761.08351981037,1,0,0
27,171.5,62.7,oui,3,Île-de-France,non,1249,veuf,2.0,0.7,579.0,5000.0,4818.502890286607,0,0,0
42,189.2,75.9,oui,0,Hauts-de-France,oui,4990,divorcé,2.5068201193520885,0.86,547.0,5306.473283539622,500.0,1,0,1
19,157.7,50.9,oui,1,Occitanie,oui,1828,divorcé,2.5068201193520885,0.53,348.0,10000.0,500.0,0,0,1
67,167.3,52.2,non,4,Hauts-de-France,non,1433,marié,2.5068201193520885,0.09,631.0,999.11,7231.81620233486,0,0,1
62,171.5,51.6,non,3,Hauts-de-France,oui,1946,veuf,2.5068201193520885,0.31,826.0,5306.473283539622,29153.804464817644,1,0,1
44,195.3,63.9,oui,3,Corse,oui,1424,marié,2.5068201193520885,0.21,574.7797217537943,10000.0,500.0,0,1,1
26,174.2,61.0,non,3,Île-de-France,non,3624,veuf,5.0,0.51,574.7797217537943,10000.0,500.0,0,1,0
29,163.3,59.7,non,4,Corse,non,2856,veuf,2.5068201193520885,0.53,364.0,5306.473283539622,500.0,1,0,1
59,172.3,63.1,oui,0,Corse,non,3368,veuf,2.5068201193520885,0.2,734.0,1351.36,500.0,0,0,1
33,160.5,87.0,oui,4,Occitanie,non,2496,marié,5.0,0.3,574.7797217537943,5306.473283539622,7138.762735234996,1,1,0
74,163.7,72.6,non,3,Corse,non,2643,veuf,2.5068201193520885,0.46,574.7797217537943,5306.473283539622,4453.426615750728,1,1,1
49,176.7,66.1,non,2,Corse,oui,1825,veuf,2.5068201193520885,0.31,571.0,5306.473283539622,500.0,1,0,1
40,173.7,87.1,non,3,Bretagne,non,3559,célibataire,2.5068201193520885,0.24,574.7797217537943,5306.473283539622,20429.693991350305,1,1,1
23,183.3,81.5,oui,0,Occitanie,non,2859,veuf,2.5068201193520885,0.85,574.7797217537943,5306.473283539622,17138.980737599995,1,1,1
20,168.7,70.6,non,4,Hauts-de-France,oui,1017,divorcé,2.5068201193520885,0.19,562.0,10000.0,500.0,0,0,1
72,180.7,64.6,non,2,Auvergne-Rhône-Alpes,non,3125,veuf,2.5068201193520885,0.7,574.7797217537943,5000.0,500.0,0,1,1
68,166.5,68.7,non,2,Bretagne,oui,3836,divorcé,2.5068201193520885,0.49,574.7797217537943,5000.0,11058.723476136376,0,1,1
41,180.0,69.0,oui,4,Auvergne-Rhône-Alpes,non,4746,célibataire,5.0,0.4,574.7797217537943,5000.0,56461.97791911173,0,1,0
67,174.5,81.6,oui,4,Occitanie,non,3249,célibataire,2.5068201193520885,0.3,574.7797217537943,5306.473283539622,18241.878144711696,1,1,1
33,186.2,75.8,oui,2,Corse,oui,3314,veuf,0.0,0.57,574.7797217537943,739.01,6190.113683028287,0,1,0
66,153.2,71.5,oui,3,Corse,oui,2728,divorcé,2.5068201193520885,0.47,574.7797217537943,5306.473283539622,6195.807421026357,1,1,1
22,161.0,72.6,oui,1,Île-de-France,oui,4059,divorcé,4.0,0.73,574.7797217537943,10000.0,500.0,0,1,0
30,186.0,60.1,oui,2,Bretagne,oui,2622,veuf,5.0,0.82,309.0,1310.94,29814.937290839844,0,0,0
27,169.9,106.9,oui,0,Auvergne-Rhône-Alpes,oui,1334,veuf,2.5068201193520885,0.81,574.7797217537943,10000.0,500.0,0,1,1
41,168.1,74.3,oui,3,Hauts-de-France,oui,1208,divorcé,3.0,0.73,574.7797217537943,5306.473283539622,500.0,1,1,0
72,175.3,72.2,oui,3,Provence-Alpes-Côte d’Azur,non,2284,veuf,2.0,0.55,574.7797217537943,5000.0,16795.397739079275,0,1,0
53,180.1,52.3,non,0,Bretagne,non,3624,marié,0.0,0.92,404.0,692.55,500.0,0,0,0
39,175.4,50.6,oui,2,Île-de-France,oui,1521,marié,2.5068201193520885,0.42,811.0,5306.473283539622,500.0,1,0,1
68,167.7,82.6,non,0,Hauts-de-France,oui,4864,veuf,2.5068201193520885,0.48,830.0,5306.473283539622,500.0,1,0,1
34,170.9,68.8,non,2,Île-de-France,oui,3746,célibataire,0.0,0.98,607.0,10000.0,12271.756592178808,0,0,0
31,187.6,55.0,oui,2,Bretagne,oui,2655,divorcé,0.0,0.63,574.7797217537943,5306.473283539622,1503.7172445563097,1,1,0
57,152.9,46.1,oui,3,Occitanie,non,2679,veuf,3.0,0.39,447.0,10000.0,500.0,0,0,0
27,172.7,61.7,non,4,Auvergne-Rhône-Alpes,non,3583,divorcé,2.5068201193520885,0.58,574.7797217537943,10000.0,32967.33273056818,0,1,1
53,176.5,87.6,non,2,Provence-Alpes-Côte d’Azur,non,3517,célibataire,2.5068201193520885,0.26,381.0,708.26,500.0,0,0,1
41,180.1,81.4,oui,1,Auvergne-Rhône-Alpes,non,500,divorcé,2.5068201193520885,0.73,574.7797217537943,10000.0,5316.8665938929535,0,1,1
26,178.9,53.5,oui,2,Hauts-de-France,oui,2438,veuf,3.0,0.6,574.7797217537943,828.93,500.0,0,1,0
21,173.5,72.6,non,3,Île-de-France,non,2041,veuf,2.5068201193520885,0.03,574.7797217537943,1377.18,9384.791996166874,0,1,1
24,163.6,75.8,non,1,Normandie,oui,500,divorcé,2.5068201193520885,0.66,557.0,10000.0,500.0,0,0,1
54,184.9,54.0,non,3,Auvergne-Rhône-Alpes,oui,2528,veuf,2.5068201193520885,0.47,574.7797217537943,10000.0,11811.257561764836,0,1,1
60,183.6,76.9,non,3,Auvergne-Rhône-Alpes,non,892,marié,2.5068201193520885,0.49,574.7797217537943,5000.0,500.0,0,1,1
26,168.2,65.5,oui,2,Provence-Alpes-Côte d’Azur,non,4956,divorcé,2.5068201193520885,0.69,560.0,5306.473283539622,6247.348798195641,1,0,1
33,159.6,72.4,oui,4,Hauts-de-France,non,1441,divorcé,1.0,0.2,846.0,5000.0,20767.919659685027,0,0,0
56,149.9,64.3,non,3,Île-de-France,non,3608,veuf,3.0,0.64,472.0,5306.473283539622,500.0,1,0,0
48,177.6,50.6,oui,0,Corse,non,3489,veuf,2.5068201193520885,0.62,574.7797217537943,893.99,500.0,0,1,1
39,178.3,74.5,oui,3,Hauts-de-France,non,3220,veuf,2.5068201193520885,0.15,804.0,5000.0,10100.039113021918,0,0,1
71,190.6,88.6,non,0,Corse,non,3034,célibataire,2.5068201193520885,0.96,574.7797217537943,5000.0,500.0,0,1,1
19,179.8,81.5,non,0,Provence-Alpes-Côte d’Azur,oui,2543,célibataire,2.5068201193520885,0.55,574.7797217537943,5000.0,500.0,0,1,1
30,169.9,92.8,non,1,Hauts-de-France,oui,1809,veuf,5.0,0.3,574.7797217537943,322.1,500.0,0,1,0
38,143.4,71.0,non,1,Hauts-de-France,oui,3297,célibataire,0.0,0.52,574.7797217537943,10000.0,500.0,0,1,0
25,164.6,56.3,non,1,Occitanie,oui,1469,veuf,4.0,0.67,574.7797217537943,1024.09,500.0,0,1,0
34,162.0,67.2,non,3,Hauts-de-France,oui,1436,veuf,2.5068201193520885,0.02,806.0,761.14,6072.09389749617,0,0,1
44,170.3,66.8,non,2,Bretagne,oui,957,veuf,4.0,0.09,574.7797217537943,690.91,500.0,0,1,0
61,177.0,66.3,non,4,Bretagne,non,2939,divorcé,2.5068201193520885,0.44,430.0,10000.0,23163.758134565534,0,0,1
32,163.0,57.2,oui,2,Provence-Alpes-Côte d’Azur,oui,1523,marié,2.5068201193520885,0.31,574.7797217537943,10000.0,500.0,0,1,1
18,168.0,59.2,non,1,Auvergne-Rhône-Alpes,oui,1042,marié,2.5068201193520885,0.72,550.0,10000.0,5015.683407227143,0,0,1
72,168.3,44.5,non,2,Bretagne,non,500,célibataire,2.5068201193520885,0.28,574.7797217537943,5306.473283539622,500.0,1,1,1
34,176.2,52.4,non,0,Auvergne-Rhône-Alpes,non,4835,célibataire,2.5068201193520885,0.39,574.7797217537943,10000.0,6484.315598996117,0,1,1
33,171.9,74.2,oui,1,Normandie,non,500,marié,0.0,0.29,574.7797217537943,5000.0,1523.340236271127,0,1,0
48,175.2,57.1,non,4,Île-de-France,oui,641,veuf,2.5068201193520885,0.25,574.7797217537943,5306.473283539622,9083.64736885388,1,1,1
21,164.8,73.9,non,3,Occitanie,non,899,marié,2.5068201193520885,0.06,417.0,10000.0,14690.944815172586,0,0,1
34,187.4,73.1,oui,4,Auvergne-Rhône-Alpes,oui,3612,divorcé,2.5068201193520885,0.16,574.7797217537943,10000.0,28632.74994532048,0,1,1
29,184.3,107.3,non,1,Normandie,non,2187,divorcé,2.0,0.6,801.0,1086.27,23239.858853569007,0,0,0
50,172.1,85.4,oui,4,Corse,non,1599,divorcé,2.5068201193520885,0.35,678.0,5306.473283539622,500.0,1,0,1
72,166.4,89.3,non,1,Auvergne-Rhône-Alpes,non,2552,veuf,5.0,0.55,486.0,5306.473283539622,500.0,1,0,0
56,183.8,60.6,non,1,Occitanie,oui,3685,marié,1.0,0.86,602.0,10000.0,500.0,0,0,0
47,171.4,88.0,non,2,Normandie,oui,3892,marié,2.5068201193520885,0.38,377.0,430.65,500.0,0,0,1
28,175.7,55.8,non,2,Occitanie,non,3894,veuf,1.0,0.8,446.0,5000.0,18273.85934788975,0,0,0
60,160.0,82.5,non,0,Occitanie,non,1796,divorcé,5.0,0.92,574.7797217537943,5306.473283539622,500.0,1,1,0
73,184.7,79.1,oui,3,Provence-Alpes-Côte d’Azur,non,1925,divorcé,4.0,0.97,574.7797217537943,5306.473283539622,18455.13234032478,1,1,0
62,167.8,63.9,non,2,Bretagne,non,2129,célibataire,2.5068201193520885,0.18,574.7797217537943,5306.473283539622,500.0,1,1,1
39,179.6,59.5,oui,3,Normandie,oui,2088,marié,1.0,0.92,517.0,5000.0,500.0,0,0,0
56,189.9,49.0,non,3,Auvergne-Rhône-Alpes,non,3389,veuf,2.5068201193520885,0.74,574.7797217537943,5306.473283539622,500.0,1,1,1
41,163.3,64.2,non,4,Bretagne,non,1535,veuf,2.5068201193520885,0.57,303.0,10000.0,11923.460623277217,0,0,1
67,158.3,45.6,oui,0,Corse,oui,2231,veuf,2.5068201193520885,0.93,574.7797217537943,899.82,500.0,0,1,1
43,189.1,50.7,non,1,Hauts-de-France,oui,4181,veuf,2.5068201193520885,0.35,705.0,566.63,500.0,0,0,1
26,164.3,65.3,non,4,Hauts-de-France,non,3302,célibataire,2.5068201193520885,0.02,769.0,1173.18,500.0,0,0,1
62,163.8,78.1,oui,3,Île-de-France,oui,2943,veuf,2.5068201193520885,0.49,574.7797217537943,10000.0,27965.9432467882,0,1,1
39,178.4,90.4,non,4,Normandie,oui,1592,veuf,2.5068201193520885,0.18,574.7797217537943,5000.0,3059.808321633036,0,1,1
25,173.6,83.0,oui,1,Bretagne,non,823,célibataire,2.5068201193520885,0.18,574.7797217537943,5306.473283539622,8899.756007617267,1,1,1
75,158.6,81.8,non,4,Corse,non,1132,célibataire,2.5068201193520885,0.33,416.0,5306.473283539622,12315.732145524287,1,0,1
62,176.6,94.7,oui,2,Bretagne,oui,1152,divorcé,2.5068201193520885,0.24,711.0,1225.25,500.0,0,0,1
38,168.0,90.2,non,3,Auvergne-Rhône-Alpes,non,1962,célibataire,2.5068201193520885,0.07,574.7797217537943,5000.0,22457.588051445546,0,1,1
36,161.1,59.9,oui,2,Provence-Alpes-Côte d’Azur,non,3385,veuf,4.0,0.48,574.7797217537943,10000.0,34423.96104480024,0,1,0
59,176.3,55.4,non,0,Corse,non,3397,célibataire,2.5068201193520885,0.95,728.0,5306.473283539622,500.0,1,0,1
19,152.4,80.8,oui,4,Corse,oui,2641,marié,2.5068201193520885,0.44,574.7797217537943,10000.0,4989.175633207037,0,1,1
70,161.2,45.6,oui,2,Occitanie,non,3393,divorcé,2.5068201193520885,0.64,574.7797217537943,10000.0,500.0,0,1,1
51,158.3,80.8,oui,2,Île-de-France,oui,2347,divorcé,2.5068201193520885,0.83,768.0,5000.0,10162.255467232544,0,0,1
75,181.0,73.3,non,0,Île-de-France,non,1979,marié,2.5068201193520885,0.17,703.0,991.92,500.0,0,0,1
60,166.0,76.5,oui,3,Auvergne-Rhône-Alpes,oui,2922,marié,2.5068201193520885,0.29,801.0,884.6,32915.55314275857,0,0,1
61,160.3,61.4,oui,0,Normandie,non,2389,célibataire,0.0,0.68,583.0,5000.0,500.0,0,0,0
36,168.4,75.8,oui,4,Auvergne-Rhône-Alpes,non,2403,célibataire,2.5068201193520885,0.82,574.7797217537943,5306.473283539622,19249.044580092504,1,1,1
44,175.9,73.5,non,1,Normandie,oui,869,célibataire,0.0,0.93,684.0,10000.0,500.0,0,0,0
39,175.8,60.1,non,1,Bretagne,non,4228,divorcé,2.0,0.63,834.0,730.23,27249.21434434106,0,0,0
47,163.1,84.4,oui,4,Auvergne-Rhône-Alpes,non,3288,veuf,2.5068201193520885,0.18,324.0,473.86,9993.643493478468,0,0,1
65,164.2,67.5,oui,4,Auvergne-Rhône-Alpes,oui,1549,marié,1.0,0.28,574.7797217537943,5306.473283539622,12021.190189928564,1,1,0
72,184.5,53.8,oui,3,Provence-Alpes-Côte d’Azur,non,3680,divorcé,4.0,0.8,574.7797217537943,689.33,8834.970527596277,0,1,0
62,179.0,81.1,non,3,Corse,non,3958,veuf,3.0,0.78,609.0,5000.0,500.0,0,0,0
53,172.3,57.5,oui,3,Corse,non,819,veuf,2.5068201193520885,0.68,613.0,1045.54,500.0,0,0,1
55,190.2,88.3,non,1,Bretagne,non,1426,veuf,2.5068201193520885,0.94,574.7797217537943,10000.0,15300.48399994565,0,1,1
70,164.8,50.8,oui,0,Occitanie,non,2258,célibataire,2.5068201193520885,0.01,307.0,5306.473283539622,500.0,1,0,1
